路線名稱,百公尺樁號KM,WGS84_E,WGS84_N
國1,33.3,121.4357844,25.06853543
國1,33.4,121.4347979,25.06844811
國1,33.5,121.4338092,25.06838546
國1,33.6,121.4328197,25.06833489
國1,33.7,121.43183,25.06828917
國1,33.8,121.4308402,25.06824544
國1,33.9,121.4298503,25.0682017
國1,34.0,121.4288611,25.06814896
國1,34.1,121.4278768,25.0680467
國1,34.2,121.4269043,25.06787536
國1,34.3,121.4259571,25.06761141
國1,34.4,121.425043,25.06726409
國1,34.5,121.4241683,25.0668406
國1,34.6,121.4233282,25.06636175
國1,34.7,121.422509,25.06585357
國1,34.8,121.4216899,25.06534538
國1,34.9,121.4208707,25.06483719
國1,35.0,121.4200515,25.06432899
國1,35.1,121.4192324,25.06382079
國1,35.2,121.4184132,25.06331258
國1,35.3,121.4175941,25.06280437
國1,35.4,121.416775,25.06229616
國1,35.5,121.4159559,25.06178794
國1,35.6,121.4151367,25.06127971
國1,35.7,121.4143176,25.06077148
國1,35.8,121.4134986,25.0602632
國1,35.9,121.4126808,25.05975374
國1,36.0,121.411863,25.05924426
國1,36.1,121.4110452,25.05873478
國1,36.2,121.4102271,25.05822579
國1,36.3,121.4094073,25.05771915
國1,36.4,121.4085875,25.05721251
國1,36.5,121.4077615,25.05671434
國1,36.6,121.4069109,25.05625241
國1,36.7,121.4060163,25.05586654
國1,36.8,121.405076,25.0555851
國1,36.9,121.4041012,25.05542987
國1,37.0,121.4031121,25.05540434
國1,37.1,121.4021285,25.05550383
國1,37.2,121.4011726,25.05573787
國1,37.3,121.4002614,25.05609016
國1,37.4,121.3994136,25.05655501
國1,37.5,121.3986511,25.05712985
國1,37.6,121.3979704,25.05778484
國1,37.7,121.3973604,25.05849563
國1,37.8,121.3967858,25.0592308
國1,37.9,121.3962147,25.05996815
國1,38.0,121.3956257,25.06069353
國1,38.1,121.3950013,25.0613938
國1,38.2,121.3943523,25.06207503
國1,38.3,121.3936704,25.06272875
國1,38.4,121.3929423,25.06333921
國1,38.5,121.3921473,25.06387539
國1,38.6,121.3912877,25.06432117
國1,38.7,121.390366,25.06464787
國1,38.8,121.3894034,25.06485597
國1,38.9,121.3884232,25.06497794
國1,39.0,121.3874343,25.06501227
國1,39.1,121.3864464,25.06495963
國1,39.2,121.3854654,25.06483956
國1,39.3,121.3844905,25.06468437
國1,39.4,121.3835109,25.06455714
國1,39.5,121.3825227,25.06453953
國1,39.6,121.3815468,25.06468246
國1,39.7,121.3806016,25.06494792
國1,39.8,121.3796747,25.06526372
國1,39.9,121.3787474,25.06557865
國1,40.0,121.3778,25.06583781
國1,40.1,121.3768251,25.06598823
國1,40.2,121.3758367,25.06601921
國1,40.3,121.3748501,25.06594536
國1,40.4,121.3738681,25.06582788
國1,40.5,121.3728865,25.06570602
國1,40.6,121.3719049,25.06558416
國1,40.7,121.3709234,25.06546228
國1,40.8,121.3699405,25.06534779
國1,40.9,121.3689564,25.06524177
國1,41.0,121.3679706,25.06514866
國1,41.1,121.3669831,25.06507112
國1,41.2,121.3659944,25.06500761
國1,41.3,121.3650049,25.06495601
國1,41.4,121.3640148,25.06491318
國1,41.5,121.363024,25.06488752
國1,41.6,121.362033,25.06487484
國1,41.7,121.3610418,25.06487206
國1,41.8,121.3600507,25.06487798
國1,41.9,121.35906,25.06490438
國1,42.0,121.3580699,25.06494598
國1,42.1,121.3570802,25.06499496
國1,42.2,121.3560917,25.06506195
國1,42.3,121.3551038,25.06513475
國1,42.4,121.3541175,25.06522412
國1,42.5,121.3531316,25.06531754
國1,42.6,121.3521457,25.06541095
國1,42.7,121.3511594,25.06549985
國1,42.8,121.3501712,25.06556987
國1,42.9,121.3491812,25.06561401
國1,43.0,121.3481902,25.06562242
國1,43.1,121.3471993,25.06560326
國1,43.2,121.3462097,25.06555598
國1,43.3,121.3452225,25.06547889
國1,43.4,121.3442389,25.06537009
國1,43.5,121.3432606,25.0652277
國1,43.6,121.3422926,25.06503643
國1,43.7,121.3413357,25.06480353
國1,43.8,121.3403913,25.0645318
國1,43.9,121.3394663,25.06420971
國1,44.0,121.3385577,25.06385136
國1,44.1,121.3376728,25.06344669
國1,44.2,121.3368085,25.06300641
國1,44.3,121.3359662,25.06253193
國1,44.4,121.3351444,25.06202841
國1,44.5,121.3343417,25.06149991
國1,44.6,121.3335613,25.06094441
國1,44.7,121.3328034,25.06036384
國1,44.8,121.332068,25.05975973
國1,44.9,121.3313602,25.05912886
國1,45.0,121.3306693,25.05848288
國1,45.1,121.3300091,25.05781086
國1,45.2,121.3293757,25.05711779
國1,45.3,121.3287709,25.05640392
國1,45.4,121.3281901,25.05567382
國1,45.5,121.3276383,25.05492523
國1,45.6,121.327096,25.05417088
國1,45.7,121.326552,25.05341757
國1,45.8,121.3259941,25.05267262
國1,45.9,121.3254088,25.05194539
國1,46.0,121.3247862,25.0512441
國1,46.1,121.3241178,25.05057884
國1,46.2,121.3233982,25.04995927
國1,46.3,121.3226369,25.04938219
國1,46.4,121.3218278,25.0488619
國1,46.5,121.3209806,25.04839414
國1,46.6,121.3201026,25.04797624
國1,46.7,121.319204,25.04759606
國1,46.8,121.3182923,25.04724262
國1,46.9,121.3173713,25.04690977
國1,47.0,121.3164494,25.04657894
國1,47.1,121.3155275,25.0462481
國1,47.2,121.3146081,25.04591165
國1,47.3,121.3136921,25.04556779
國1,47.4,121.3127804,25.04521443
國1,47.5,121.3118722,25.04485369
國1,47.6,121.3109684,25.04448372
國1,47.7,121.3100695,25.04410397
國1,47.8,121.3091745,25.04371666
國1,47.9,121.3082833,25.04332195
國1,48.0,121.3073966,25.04291902
國1,48.1,121.3065141,25.04250829
國1,48.2,121.3056359,25.04209011
國1,48.3,121.3047636,25.04166173
國1,48.4,121.3038949,25.04122745
國1,48.5,121.3030294,25.04078779
國1,48.6,121.3021711,25.04033671
國1,48.7,121.3013178,25.03987785
國1,48.8,121.3004699,25.0394108
國1,48.9,121.2996248,25.03893962
國1,49.0,121.298787,25.03845775
國1,49.1,121.297955,25.03796775
國1,49.2,121.2971282,25.03747046
國1,49.3,121.2963067,25.03696569
國1,49.4,121.2954905,25.03645383
國1,49.5,121.2946797,25.03593487
國1,49.6,121.293874,25.03540923
國1,49.7,121.2930751,25.03487508
國1,49.8,121.2922808,25.03433539
國1,49.9,121.2914952,25.03378518
國1,50.0,121.2907128,25.03323122
國1,50.1,121.2899361,25.0326707
國1,50.2,121.289168,25.03210045
國1,50.3,121.2884047,25.03152479
國1,50.4,121.2876468,25.03094319
國1,50.5,121.2868977,25.03035222
國1,50.6,121.286154,25.02975556
國1,50.7,121.2854174,25.02915167
國1,50.8,121.2846886,25.02854003
國1,50.9,121.2839644,25.02792381
國1,51.0,121.2832479,25.02730023
國1,51.1,121.2825359,25.02667232
國1,51.2,121.2818258,25.02604272
國1,51.3,121.2811156,25.02541311
國1,51.4,121.2804054,25.0247835
國1,51.5,121.2796953,25.02415389
國1,51.6,121.2789851,25.02352427
國1,51.7,121.278275,25.02289465
國1,51.8,121.2775641,25.02226571
國1,51.9,121.2768515,25.02163847
國1,52.0,121.2761388,25.02101122
國1,52.1,121.275416,25.02039369
國1,52.2,121.2746899,25.01977941
國1,52.3,121.2739586,25.01917031
國1,52.4,121.2732209,25.01856754
國1,52.5,121.2724765,25.01797174
國1,52.6,121.2717289,25.01737929
國1,52.7,121.2709761,25.01679229
國1,52.8,121.2702216,25.01620706
國1,52.9,121.2694672,25.01562183
國1,53.0,121.2687127,25.0150366
國1,53.1,121.2679583,25.01445136
國1,53.2,121.2672038,25.01386612
國1,53.3,121.2664494,25.01328088
國1,53.4,121.2656984,25.01269202
國1,53.5,121.2649453,25.01210536
國1,53.6,121.2641915,25.01151948
國1,53.7,121.2634377,25.0109336
國1,53.8,121.2626839,25.01034771
國1,53.9,121.2619301,25.00976182
國1,54.0,121.2611763,25.00917592
國1,54.1,121.2604226,25.00859002
國1,54.2,121.2596688,25.00800412
國1,54.3,121.258915,25.00741821
國1,54.4,121.2581613,25.0068323
國1,54.5,121.2574075,25.00624638
國1,54.6,121.2566538,25.00566047
國1,54.7,121.2559001,25.00507454
國1,54.8,121.255146,25.00448896
國1,54.9,121.2543917,25.00390377
國1,55.0,121.2536373,25.00331858
國1,55.1,121.2528829,25.00273339
國1,55.2,121.2521286,25.00214819
國1,55.3,121.2513742,25.00156299
國1,55.4,121.2506199,25.00097778
國1,55.5,121.2498689,25.00038903
國1,55.6,121.2491303,24.99978746
國1,55.7,121.2484004,24.99917719
國1,55.8,121.2476814,24.99855623
國1,55.9,121.2469782,24.99792036
國1,56.0,121.2462819,24.99727829
國1,56.1,121.2455999,24.99662358
國1,56.2,121.2449312,24.99595751
國1,56.3,121.2442626,24.99529132
國1,56.4,121.2435966,24.99462305
國1,56.5,121.2429326,24.99395305
國1,56.6,121.2422687,24.99328305
國1,56.7,121.2416025,24.9926149
國1,56.8,121.2409361,24.99194683
國1,56.9,121.2402698,24.99127876
國1,57.0,121.2396036,24.99061069
國1,57.1,121.2389373,24.98994261
國1,57.2,121.238271,24.98927453
國1,57.3,121.2376047,24.98860645
國1,57.4,121.2369385,24.98793836
國1,57.5,121.2362722,24.98727027
國1,57.6,121.2356059,24.98660218
國1,57.7,121.2349381,24.9859354
國1,57.8,121.2342615,24.98527611
國1,57.9,121.2335662,24.98463318
國1,58.0,121.2328562,24.98400374
國1,58.1,121.2321357,24.98338418
國1,58.2,121.2314134,24.98276638
國1,58.3,121.2306911,24.98214858
國1,58.4,121.2299688,24.98153078
國1,58.5,121.2292465,24.98091298
國1,58.6,121.2285243,24.98029517
國1,58.7,121.227802,24.97967736
國1,58.8,121.2270797,24.97905954
國1,58.9,121.2263575,24.97844172
國1,59.0,121.2256352,24.9778239
國1,59.1,121.224913,24.97720608
國1,59.2,121.2241908,24.97658825
國1,59.3,121.2234685,24.97597041
國1,59.4,121.2227463,24.97535258
國1,59.5,121.2220241,24.97473473
國1,59.6,121.2213019,24.97411689
國1,59.7,121.2205797,24.97349904
國1,59.8,121.2198575,24.97288119
國1,59.9,121.2191354,24.97226334
國1,60.0,121.2184132,24.97164548
國1,60.1,121.217691,24.97102761
國1,60.2,121.2169689,24.97040975
國1,60.3,121.2162467,24.96979188
國1,60.4,121.2155246,24.96917401
國1,60.5,121.2147996,24.9685589
國1,60.6,121.2140668,24.96795156
國1,60.7,121.2133167,24.9673622
國1,60.8,121.2125487,24.96679223
國1,60.9,121.2117659,24.96623913
國1,61.0,121.2109676,24.96570476
國1,61.1,121.2101649,24.96517605
國1,61.2,121.2093621,24.96464733
國1,61.3,121.2085593,24.96411861
國1,61.4,121.2077566,24.96358989
國1,61.5,121.2069539,24.96306116
國1,61.6,121.2061511,24.96253242
國1,61.7,121.2053484,24.96200368
國1,61.8,121.2045562,24.96146198
國1,61.9,121.2037837,24.96089717
國1,62.0,121.2030334,24.96030804
國1,62.1,121.2023108,24.95969071
國1,62.2,121.2016158,24.95904767
國1,62.3,121.2009486,24.95838053
國1,62.4,121.2003109,24.95768993
國1,62.5,121.1997058,24.95697528
國1,62.6,121.199133,24.95623887
國1,62.7,121.1985943,24.95548139
國1,62.8,121.1980888,24.95470519
國1,62.9,121.197619,24.95391052
國1,63.0,121.1971819,24.95310044
國1,63.1,121.1967791,24.95227569
國1,63.2,121.1964131,24.95143687
國1,63.3,121.1960818,24.9505861
國1,63.4,121.1957901,24.94972348
國1,63.5,121.1955249,24.9488537
國1,63.6,121.195278,24.94797944
國1,63.7,121.1950311,24.94710518
國1,63.8,121.1947842,24.94623092
國1,63.9,121.1945374,24.94535665
國1,64.0,121.1942905,24.94448239
國1,64.1,121.1940436,24.94360813
國1,64.2,121.1937928,24.94273484
國1,64.3,121.1935063,24.94187086
國1,64.4,121.1931755,24.94102016
國1,64.5,121.1927859,24.94019036
國1,64.6,121.1923526,24.93937895
國1,64.7,121.1918696,24.93859108
國1,64.8,121.1913361,24.93783084
國1,64.9,121.1907605,24.93709683
國1,65.0,121.1901397,24.93639386
國1,65.1,121.1894765,24.93572408
國1,65.2,121.1887731,24.93508926
國1,65.3,121.188033,24.93449016
國1,65.4,121.1872613,24.93392528
國1,65.5,121.1864521,24.93340585
國1,65.6,121.1856125,24.93292834
國1,65.7,121.1847465,24.93249177
國1,65.8,121.1838536,24.93210251
國1,65.9,121.1829419,24.93175096
國1,66.0,121.1820168,24.93142938
國1,66.1,121.1810913,24.93110857
國1,66.2,121.1801659,24.93078776
國1,66.3,121.1792418,24.93046351
國1,66.4,121.1783266,24.93011937
國1,66.5,121.1774279,24.92974081
國1,66.6,121.1765563,24.92931282
國1,66.7,121.17571,24.92884443
國1,66.8,121.1748962,24.92833051
國1,66.9,121.1741163,24.92777463
國1,67.0,121.1733637,24.92718837
國1,67.1,121.1726523,24.92656127
國1,67.2,121.1719799,24.92589882
國1,67.3,121.1713523,24.92520086
國1,67.4,121.1707621,24.92447607
國1,67.5,121.170223,24.92371895
國1,67.6,121.1697279,24.92293724
國1,67.7,121.1692811,24.92213176
國1,67.8,121.1688804,24.92130639
國1,67.9,121.1685309,24.92046193
國1,68.0,121.1682143,24.9196067
國1,68.1,121.1679157,24.91874617
國1,68.2,121.1676113,24.91788709
國1,68.3,121.1673069,24.917028
國1,68.4,121.1670026,24.91616892
國1,68.5,121.1666982,24.91530983
國1,68.6,121.1663938,24.91445074
國1,68.7,121.1660907,24.91359141
國1,68.8,121.1657884,24.91273189
國1,68.9,121.1654861,24.91187236
國1,69.0,121.1651838,24.91101284
國1,69.1,121.1648815,24.91015332
國1,69.2,121.1645792,24.9092938
國1,69.3,121.1642676,24.90843712
國1,69.4,121.1639058,24.90759716
國1,69.5,121.163466,24.906789
國1,69.6,121.1629431,24.9060231
國1,69.7,121.1623349,24.90531153
國1,69.8,121.1616554,24.90465575
國1,69.9,121.1609085,24.90406407
國1,70.0,121.1601152,24.90352459
國1,70.1,121.1592865,24.90303106
國1,70.2,121.1584213,24.90259284
國1,70.3,121.157527,24.90220636
國1,70.4,121.1566073,24.90187311
國1,70.5,121.1556695,24.90158486
國1,70.6,121.1547217,24.90132459
國1,70.7,121.1537732,24.90106659
國1,70.8,121.1528246,24.90080858
國1,70.9,121.1518761,24.90055056
國1,71.0,121.1509276,24.90029254
國1,71.1,121.1499791,24.90003451
國1,71.2,121.1490306,24.89977647
國1,71.3,121.1480817,24.89951936
國1,71.4,121.1471328,24.89926239
國1,71.5,121.1461838,24.89900542
國1,71.6,121.1452349,24.89874843
國1,71.7,121.144286,24.89849145
國1,71.8,121.1433371,24.89823445
國1,71.9,121.1423881,24.89797746
國1,72.0,121.1414392,24.89772045
國1,72.1,121.1404903,24.89746344
國1,72.2,121.1395414,24.89720642
國1,72.3,121.1385925,24.8969494
國1,72.4,121.1376436,24.89669237
國1,72.5,121.1366947,24.89643533
國1,72.6,121.1357458,24.89617829
國1,72.7,121.1347969,24.89592124
國1,72.8,121.1338481,24.89566419
國1,72.9,121.1328992,24.89540713
國1,73.0,121.1319503,24.89515007
國1,73.1,121.1310014,24.89489299
國1,73.2,121.1300526,24.89463592
國1,73.3,121.1291034,24.89437988
國1,73.4,121.1281511,24.8941337
國1,73.5,121.1271959,24.89389697
國1,73.6,121.1262342,24.89368336
國1,73.7,121.1252661,24.89349552
國1,73.8,121.124292,24.89333606
國1,73.9,121.1233125,24.89320666
國1,74.0,121.1223289,24.89310615
國1,74.1,121.1213423,24.89303445
國1,74.2,121.1203536,24.89299604
國1,74.3,121.119364,24.89298304
國1,74.4,121.1183745,24.89300449
國1,74.5,121.1173862,24.89305327
國1,74.6,121.1163991,24.89311924
國1,74.7,121.1154126,24.89319396
國1,74.8,121.1144262,24.89326867
國1,74.9,121.1134393,24.89333791
國1,75.0,121.1124514,24.89339295
國1,75.1,121.111462,24.89341832
國1,75.2,121.1104723,24.89341253
國1,75.3,121.1094837,24.89336963
國1,75.4,121.1084975,24.89329283
國1,75.5,121.1075156,24.89317986
國1,75.6,121.10654,24.8930286
國1,75.7,121.1055712,24.89284467
國1,75.8,121.1046117,24.89262389
國1,75.9,121.103663,24.8923673
國1,76.0,121.1027257,24.89207816
國1,76.1,121.1018018,24.89175482
國1,76.2,121.1008935,24.89139683
國1,76.3,121.100001,24.89100709
國1,76.4,121.0991262,24.89058514
國1,76.5,121.0982706,24.89013151
國1,76.6,121.0974356,24.88964682
國1,76.7,121.0966131,24.88914465
國1,76.8,121.0957986,24.88863167
國1,76.9,121.0949841,24.88811869
國1,77.0,121.0941655,24.88761117
國1,77.1,121.0933337,24.88712182
國1,77.2,121.0924832,24.88666036
國1,77.3,121.09161,24.88623584
國1,77.4,121.0907133,24.8858545
國1,77.5,121.0897879,24.88553522
國1,77.6,121.0888436,24.88526605
國1,77.7,121.0878802,24.88506063
國1,77.8,121.0869047,24.88490986
國1,77.9,121.0859208,24.88481424
國1,78.0,121.0849332,24.88475591
國1,78.1,121.0839449,24.88470832
國1,78.2,121.0829566,24.88466073
國1,78.3,121.0819693,24.88459704
國1,78.4,121.0809854,24.88450026
國1,78.5,121.0800084,24.88435649
國1,78.6,121.079041,24.88416658
國1,78.7,121.0780849,24.88393359
國1,78.8,121.0771433,24.88365575
國1,78.9,121.0762174,24.88333742
國1,79.0,121.0753103,24.88297665
國1,79.1,121.0744212,24.88258019
國1,79.2,121.0735603,24.88213508
國1,79.3,121.0727224,24.8816549
國1,79.4,121.0719085,24.88114134
國1,79.5,121.0711127,24.88060451
國1,79.6,121.070317,24.88006766
國1,79.7,121.0695167,24.87953656
國1,79.8,121.0687034,24.8790225
國1,79.9,121.0678599,24.87855061
國1,80.0,121.0669923,24.87811671
國1,80.1,121.0661016,24.87772389
國1,80.2,121.0651925,24.87736759
國1,80.3,121.0642632,24.87705785
國1,80.4,121.0633193,24.87678743
國1,80.5,121.0623606,24.87656424
國1,80.6,121.0613921,24.87637969
國1,80.7,121.0604138,24.87624457
國1,80.8,121.0594297,24.87615179
國1,80.9,121.0584418,24.87609849
國1,81.0,121.0574525,24.87607646
國1,81.1,121.0564628,24.8760735
國1,81.2,121.0554733,24.87608781
國1,81.3,121.0544843,24.8761195
國1,81.4,121.0534959,24.87616482
國1,81.5,121.0525082,24.87622201
國1,81.6,121.0515212,24.87628792
國1,81.7,121.0505349,24.87636244
國1,81.8,121.0495492,24.87644441
國1,81.9,121.0485636,24.87652638
國1,82.0,121.047578,24.87660834
國1,82.1,121.0465924,24.87669029
國1,82.2,121.0456064,24.87676829
國1,82.3,121.04462,24.87684059
國1,82.4,121.043633,24.87690551
國1,82.5,121.0426452,24.87695847
國1,82.6,121.0416567,24.87700027
國1,82.7,121.0406676,24.87702435
國1,82.8,121.0396781,24.87703428
國1,82.9,121.0386886,24.87702165
國1,83.0,121.0376998,24.87698708
國1,83.1,121.0367119,24.87693477
國1,83.2,121.0357258,24.87685867
國1,83.3,121.0347424,24.87675761
國1,83.4,121.0337619,24.87663574
國1,83.5,121.0327854,24.87648948
國1,83.6,121.0318132,24.87632158
國1,83.7,121.030845,24.87613538
國1,83.8,121.0298822,24.8759271
國1,83.9,121.0289259,24.87569534
國1,84.0,121.0279762,24.87544189
國1,84.1,121.0270344,24.87516514
國1,84.2,121.0260995,24.8748695
國1,84.3,121.0251739,24.87454988
國1,84.4,121.0242595,24.87420468
國1,84.5,121.0233572,24.87383424
國1,84.6,121.0224709,24.87343262
國1,84.7,121.0216054,24.87299492
國1,84.8,121.0207583,24.8725284
國1,84.9,121.0199347,24.87202802
國1,85.0,121.019134,24.87149752
國1,85.1,121.0183581,24.87093725
國1,85.2,121.017608,24.87034843
國1,85.3,121.0168878,24.86972931
國1,85.4,121.0161946,24.86908504
國1,85.5,121.0155306,24.86841571
國1,85.6,121.0149002,24.86771986
國1,85.7,121.0143014,24.86700115
國1,85.8,121.0137377,24.86625921
國1,85.9,121.0132043,24.86549884
國1,86.0,121.0127077,24.86471795
國1,86.1,121.0122474,24.86391881
國1,86.2,121.011825,24.86310243
國1,86.3,121.0114433,24.86226956
國1,86.4,121.0111122,24.86141899
國1,86.5,121.0108599,24.86054638
國1,86.6,121.0107055,24.85965514
國1,86.7,121.0106688,24.85875369
國1,86.8,121.0107563,24.85785544
國1,86.9,121.01096,24.85697317
國1,87.0,121.0112856,24.85612184
國1,87.1,121.0117249,24.85531451
國1,87.2,121.0122687,24.85456227
國1,87.3,121.0128921,24.85386282
國1,87.4,121.0135709,24.853207
國1,87.5,121.0142809,24.85257886
國1,87.6,121.0150067,24.85196533
國1,87.7,121.0157329,24.8513522
國1,87.8,121.0164592,24.85073907
國1,87.9,121.0171854,24.85012593
國1,88.0,121.0179116,24.84951279
國1,88.1,121.0186335,24.84889544
國1,88.2,121.019328,24.84825268
國1,88.3,121.0199635,24.8475612
國1,88.4,121.0205151,24.84681239
國1,88.5,121.0209883,24.84602008
國1,88.6,121.0213673,24.84518664
國1,88.7,121.0216553,24.84432357
國1,88.8,121.0218689,24.8434422
國1,88.9,121.0220452,24.84255387
國1,89.0,121.0221835,24.84165993
國1,89.1,121.0222856,24.840762
國1,89.2,121.0223512,24.83986125
國1,89.3,121.0223845,24.83895902
國1,89.4,121.0223831,24.83805628
國1,89.5,121.0223433,24.8371543
國1,89.6,121.0222696,24.83625407
國1,89.7,121.0221615,24.83535672
國1,89.8,121.0220169,24.83446366
國1,89.9,121.0218394,24.83357557
國1,90.0,121.0216277,24.83269372
國1,90.1,121.0213809,24.8318194
國1,90.2,121.0211005,24.8309536
國1,90.3,121.0207841,24.83009823
國1,90.4,121.0204358,24.8292533
國1,90.5,121.0200537,24.82842055
國1,90.6,121.0196438,24.82759892
國1,90.7,121.0192,24.82679211
國1,90.8,121.0187304,24.82599752
國1,90.9,121.0182447,24.82521097
國1,91.0,121.0177405,24.82443422
國1,91.1,121.0172351,24.82365805
國1,91.2,121.0167298,24.82288187
國1,91.3,121.0162244,24.8221057
國1,91.4,121.0157309,24.82132324
國1,91.5,121.0152447,24.82053701
國1,91.6,121.0147752,24.81974235
國1,91.7,121.0143257,24.81893815
國1,91.8,121.0138917,24.8181269
國1,91.9,121.0134779,24.81730683
國1,92.0,121.0130852,24.81647823
國1,92.1,121.0127144,24.81564125
國1,92.2,121.0123617,24.8147978
國1,92.3,121.0120317,24.81394674
國1,92.4,121.0117203,24.81308984
國1,92.5,121.0114319,24.81222624
國1,92.6,121.0111625,24.81135756
國1,92.7,121.0109169,24.81048299
